User_ID,Group,Sessions,Time_Spent_Minutes,Actions_Per_Session,Purchases,Average_Purchase_Value,Age,Gender
4849,Control,3,126.5708485,7.720103844,3,12.88026033,50,Female
4850,Control,2,127.1116731,20.85659909,2,12.04407893,45,Male
4851,Control,4,104.0964545,23.76789503,0,8.66453152,25,Male
4852,Control,5,125.4731409,12.50929106,3,8.304463211,45,Male
4853,Control,6,154.2428089,20.83817405,4,16.71180948,45,Male
4854,Control,4,93.3966357,18.41837168,2,8.909688899,45,Male
4855,Control,0,140.1926711,10.82810729,4,14.21495748,35,Male
4856,Control,6,79.07534878,8.594189224,2,8.819186215,45,Male
4857,Control,4,69.57503673,17.11007373,1,8.895607265,30,Male
4858,Control,3,129.0812207,20.62181577,2,11.30110629,30,Female
4859,Control,5,118.0622321,13.30991184,0,14.58936501,35,Male
4860,Control,6,123.4598495,9.176990814,4,11.16093959,18,Male
4861,Control,4,122.9733152,4.235835477,1,8.212148691,40,Female
4862,Control,5,148.6778278,15.70163345,0,17.21316443,30,Female
4863,Control,4,135.9573937,11.30519467,1,10.69986315,45,Male
4864,Control,4,134.0509176,10.90602528,2,9.299772141,30,Male
4865,Control,4,161.5013677,23.56586421,2,11.86382848,40,Female
4866,Control,1,147.093243,18.88005067,4,6.883174764,25,Male
4867,Control,6,125.3857003,18.47618856,0,12.43348991,30,Male
4868,Control,5,151.6695073,14.75582294,2,6.87186184,25,Male
4869,Control,4,111.7261891,17.69674869,4,11.98030181,25,Female
4870,Control,6,112.5194951,16.57338526,2,14.7818144,25,Female
4871,Control,5,159.4395406,13.30034095,3,7.354181697,35,Female
4872,Control,1,113.1826489,14.91473466,0,10.36508369,45,Male
4873,Control,3,132.1456568,21.16256044,1,11.06418,25,Other
4874,Control,6,130.5524251,16.78279177,1,12.86303501,30,Male
4875,Control,5,124.6520869,27.0404101,3,11.54987073,50,Male
4876,Control,2,174.0171872,21.4785023,1,10.26226094,18,Male
4877,Control,6,116.3071994,14.68905119,2,14.06728872,18,Male
4878,Control,6,173.195985,16.10334712,1,10.67837282,40,Male
4879,Control,4,87.73453038,15.11937116,1,8.033148591,25,Female
4880,Control,5,118.5793809,22.10153892,0,6.708719436,35,Female
4881,Control,2,112.8080339,9.208742181,3,13.55469956,30,Male
4882,Control,9,143.2445926,14.40703913,2,14.38407247,35,Male
4883,Control,4,79.28565656,18.58223017,2,10.52248018,18,Female
4884,Control,2,131.4525486,17.75231585,2,5.580021387,30,Female
4885,Control,1,147.7438772,22.5371595,2,8.358009014,35,Male
4886,Control,5,110.1841557,13.02304653,1,14.03820639,25,Male
4887,Control,2,101.35945,7.233164764,1,11.64912532,25,Female
4888,Control,8,101.5810447,17.59873375,2,5.502974975,30,Male
4889,Control,6,134.8293902,16.0975375,2,11.50881821,50,Male
4890,Control,4,72.42967584,17.36337013,1,9.847485936,50,Female
4891,Control,3,80.74649573,13.16311876,1,12.6580051,45,Male
4892,Control,8,122.5012017,18.18005781,2,8.685495465,25,Female
4893,Control,0,137.5275933,13.87337838,0,13.98760849,40,Female
4894,Control,4,128.2562563,18.46614122,2,9.254931784,50,Female
4895,Control,2,138.0375756,14.36684753,1,1.122648398,40,Male
4896,Control,7,88.59047857,22.97480892,1,8.136686516,35,Male
4897,Control,2,67.55084137,6.198093577,2,10.75460415,25,Other
4898,Control,4,146.4864467,6.172581188,3,10.40722228,40,Male
4899,Control,5,81.96872237,18.32900112,3,8.54747467,40,Male
4900,Control,7,135.4477293,7.674172886,4,5.328834063,25,Male
4901,Control,1,65.13337869,15.86231912,2,13.45665298,30,Male
4902,Control,5,140.3041753,12.60546238,2,14.89275228,35,Female
4903,Control,6,119.9481088,21.74826383,0,7.160793621,25,Male
4904,Control,2,151.2265428,15.29544344,3,12.61388495,50,Female
4905,Control,3,143.7683209,12.42409012,0,11.8662458,25,Male
4906,Control,1,109.6481732,23.42805028,3,6.247317236,50,Female
4907,Control,7,103.5787694,18.2277407,1,11.11927329,25,Male
4908,Control,3,129.4832457,9.411214166,3,18.53819477,30,Male
4909,Control,6,104.9530757,5.420045445,0,6.027936574,50,Female
4910,Control,4,21.69648662,21.62672486,1,14.05518587,25,Female
4911,Control,4,111.5773314,16.67593002,2,9.87931139,40,Female
4912,Control,9,94.18277932,19.32282004,3,9.163252133,35,Male
4913,Control,11,103.9423049,20.87752631,2,13.81646044,30,Male
4914,Control,8,128.91608,18.00620791,0,8.129892481,30,Male
4915,Control,7,157.2329262,16.5422073,0,10.26872561,35,Female
4916,Control,5,175.1295182,14.44680445,5,9.60834197,40,Female
4917,Control,5,134.6887647,17.16964007,4,7.075556771,30,Female
4918,Control,8,102.1480818,13.37324519,2,13.72154426,50,Female
4919,Control,6,149.0810622,21.68838502,2,11.4230883,50,Male
4920,Control,5,74.67045614,18.53489702,2,16.81198753,30,Male
4921,Control,6,99.27802546,22.42577124,6,10.45698541,35,Female
4922,Control,4,113.111144,16.68163999,2,9.675175623,40,Male
4923,Control,5,62.24155279,15.41983264,2,9.005667105,25,Female
4924,Control,4,127.4065873,14.58175834,4,9.147598843,30,Male
4925,Control,3,95.33468889,23.55664586,0,14.56023161,30,Female
4926,Control,5,127.3544459,9.099962425,2,8.308652969,30,Male
4927,Control,7,112.0295739,5.784143218,1,11.37000536,45,Female
4928,Control,6,94.76037572,14.04623771,2,8.958904851,35,Female
4929,Control,8,90.02535171,14.48755742,1,6.104632173,45,Other
4930,Control,6,118.5479343,20.55131774,3,10.97674386,25,Female
4931,Control,6,141.7457202,21.97376159,1,5.36033241,40,Male
4932,Control,4,140.8186836,14.39770461,2,10.74135686,45,Male
4933,Control,3,128.8052061,12.95949141,5,8.633394858,25,Male
4934,Control,5,137.177493,3.016602749,0,8.826309904,30,Male
4935,Control,8,122.2296726,26.8568668,4,9.621953303,50,Female
4936,Control,6,100.2662219,18.16341911,2,10.06815636,50,Female
4937,Control,5,162.1322802,21.68966411,1,9.384941107,40,Female
4938,Control,6,100.345786,20.55044301,0,11.57382617,40,Female
4939,Control,9,167.2775975,6.073805259,0,10.0212344,25,Female
4940,Control,9,139.0892323,12.56028038,1,18.41176008,50,Female
4941,Control,6,112.4099332,15.02107208,1,6.696495279,18,Male
4942,Control,4,81.45732846,14.19033768,5,6.624162174,35,Male
4943,Control,5,130.104781,19.24015314,0,8.843669243,25,Male
4944,Control,4,118.5735819,8.303969919,2,7.406552772,50,Female
4945,Control,3,156.4020953,12.92061104,2,13.59831152,40,Female
4946,Control,10,88.84578157,15.01146378,3,15.24748532,45,Female
4947,Control,3,151.7081493,10.30753662,2,8.796408754,30,Female
4948,Control,7,164.2459664,19.75846522,0,11.54462743,40,Male
4949,Control,9,98.41962699,16.46283716,0,11.22935604,40,Female
4950,Control,2,142.139123,21.09215278,2,8.6334855,45,Male
4951,Control,7,162.1105558,25.16760466,4,11.85311998,18,Female
4952,Control,3,160.8313834,14.12342415,0,12.48888128,35,Female
4953,Control,8,151.5762379,19.26230224,3,4.994628922,40,Female
4954,Control,8,171.5949955,5.513359199,2,6.459296636,50,Female
4955,Control,4,122.0020698,7.68857641,2,9.123756111,40,Female
4956,Control,6,118.6542793,16.60865822,4,9.037619586,35,Male
4957,Control,4,167.0783142,13.44649352,0,10.23400748,35,Female
4958,Control,4,49.212751,23.06618837,2,7.243264391,30,Male
4959,Control,5,111.4572744,18.10588234,3,6.88015599,25,Female
4960,Control,5,95.50897353,7.844831388,2,8.916086506,50,Female
4961,Control,7,121.2538771,16.53940805,0,6.497908502,25,Female
4962,Control,3,132.5101773,12.74245167,1,13.58673925,40,Male
4963,Control,3,137.6138042,21.68957521,1,13.12122377,40,Female
4964,Control,2,122.3522666,13.97676753,1,11.83106897,45,Female
4965,Control,3,125.1715832,13.38658399,2,13.05893504,30,Male
4966,Control,3,149.0769518,10.02884023,2,8.713777849,45,Female
4967,Control,4,102.8582921,9.262444688,3,8.683974108,35,Female
4968,Control,3,109.6627091,11.0582989,4,11.20551028,25,Male
4969,Control,6,92.53952332,19.85084354,1,12.32686735,25,Male
4970,Control,6,119.6129283,23.51595007,5,11.08429745,18,Female
4971,Control,7,71.35195167,23.12900871,1,10.87822965,40,Male
4972,Control,8,158.9895908,17.36431608,5,11.05277231,40,Other
4973,Control,4,143.8736452,11.10837184,0,12.91901979,30,Male
4974,Control,4,90.54245014,8.852752832,2,13.27217324,25,Female
4975,Control,5,157.0581273,16.1782776,0,9.298688819,50,Female
4976,Control,6,112.0190371,9.985238649,2,11.88015601,30,Male
4977,Control,7,98.96718662,25.12321489,5,3.645497079,18,Female
4978,Control,10,131.2093286,18.85017305,1,5.024063785,25,Female
4979,Control,3,70.46573481,15.04297549,1,8.947014372,35,Female
4980,Control,3,109.6093806,16.21910452,1,8.089198644,30,Female
4981,Control,4,131.1890579,15.00970635,4,15.2587941,35,Male
4982,Control,2,173.476656,20.47278794,1,9.111814959,25,Male
4983,Control,1,81.82132937,16.68597014,1,11.11485027,18,Other
4984,Control,4,84.22145006,11.79531495,1,10.63236106,25,Female
4985,Control,6,112.7969978,16.73163556,1,5.783348953,50,Male
4986,Control,4,110.2967753,13.86853348,4,10.87007795,35,Male
4987,Control,6,143.5232632,13.03099927,7,10.09951086,25,Female
4988,Control,5,165.688972,13.36150115,3,14.69483898,25,Female
4989,Control,3,150.8152773,14.21676503,2,8.339135259,50,Male
4990,Control,5,106.760951,0.538185975,3,11.86696174,25,Male
4991,Control,10,163.5435228,17.77787735,2,11.73934536,18,Male
4992,Control,2,117.6948348,18.37626574,1,7.463352175,50,Female
4993,Control,8,135.5598368,9.768999069,2,2.960697266,25,Male
4994,Control,4,132.572214,7.191877162,1,10.10831889,45,Female
4995,Control,6,133.4210517,22.25273642,3,13.74262051,40,Other
4996,Control,2,146.2159949,25.78155826,1,10.93097292,30,Female
4997,Control,4,144.1681435,14.57118144,1,12.74236823,50,Female
4998,Control,7,141.7693973,20.64016313,3,8.100455377,50,Male
4999,Control,6,104.2611268,14.22709255,1,12.31069532,30,Male
5000,Control,3,93.93279888,16.03125411,2,4.596942924,25,Male
5001,Control,4,142.3300667,12.99094926,1,11.73485985,18,Female
5002,Control,4,130.0435555,18.77389314,1,5.023334464,50,Male
5003,Control,7,146.3586328,16.59359162,7,11.79225361,45,Female
5004,Control,5,106.1250806,22.04965567,1,8.321760414,40,Female
5005,Control,7,142.2482193,13.35972071,2,12.54152455,50,Male
5006,Control,4,110.9004854,17.29222319,3,9.881937171,25,Male
5007,Control,3,109.0493899,19.02271023,0,13.29489628,25,Male
5008,Control,3,155.2080151,17.32282431,2,11.30557175,40,Male
5009,Control,3,152.9921765,16.74254454,6,10.26712604,50,Female
5010,Control,3,126.5581477,22.30530812,1,13.55563789,25,Male
5011,Control,4,109.6067379,9.840098241,1,11.34308416,25,Female
5012,Control,6,117.5096129,17.98218671,3,15.21593181,50,Male
5013,Control,4,124.4287965,11.46897181,1,9.900498762,40,Male
5014,Control,11,108.3737624,10.69774801,2,9.370185083,25,Male
5015,Control,3,129.6577129,13.14277794,2,7.305493954,35,Male
5016,Control,6,104.8310131,16.83183071,2,8.330076349,30,Female
5017,Control,1,166.6037447,17.39240697,2,9.284387984,40,Male
5018,Control,10,60.51021998,13.85580458,1,7.927228576,30,Male
5019,Control,4,100.9895196,19.09725658,4,11.91639724,30,Female
5020,Control,5,143.189748,19.48584141,1,6.23197305,45,Male
5021,Control,3,167.3091754,24.16145446,2,7.40142081,40,Male
5022,Control,6,102.0501969,12.96913156,2,3.601771806,40,Male
5023,Control,11,113.0902191,11.26729441,4,7.929004348,25,Male
5024,Control,6,133.78751,15.57251427,4,13.65223503,30,Male
5025,Control,3,134.9842964,8.07214979,5,8.455315739,35,Female
5026,Control,2,124.0754878,26.10222894,4,7.482075475,25,Other
5027,Control,5,143.4198929,13.39832808,0,7.762889678,50,Male
5028,Control,7,128.8752521,11.02976169,3,11.05114034,30,Female
5029,Control,3,129.4827922,15.37656115,2,13.83267753,30,Male
5030,Control,1,167.0498438,15.48950984,0,12.62199637,45,Male
5031,Control,9,115.020487,16.20650154,2,6.029617956,25,Other
5032,Control,6,112.7586767,17.30042151,2,14.18143355,45,Other
5033,Control,6,110.8765662,10.18564222,1,13.05219084,50,Female
5034,Control,3,102.3047783,16.7689227,5,11.41489421,40,Male
5035,Control,4,116.5420083,13.59190707,1,6.603251329,30,Female
5036,Control,6,101.5398449,12.8160203,4,7.289116305,25,Female
5037,Control,2,133.8495793,19.59298302,4,7.698557917,40,Female
5038,Control,7,134.2524757,7.027045718,3,8.391935318,45,Female
5039,Control,8,127.2536738,18.62759906,1,10.5773241,30,Female
5040,Control,5,131.9582615,23.9498229,0,1.814326834,40,Male
5041,Control,6,144.3622344,16.96962061,2,6.15064424,35,Female
5042,Control,3,89.23776799,25.07338976,1,9.310433246,40,Male
5043,Control,6,128.1847516,18.68682036,4,12.95645924,25,Male
5044,Control,6,168.1927084,13.61019377,3,9.08099552,18,Female
5045,Control,5,104.0496229,11.06584667,1,10.56116472,50,Female
5046,Control,8,195.1884755,14.39105607,0,13.29636638,25,Male
5047,Control,7,110.9224195,15.69632741,1,7.609767364,45,Female
5048,Control,5,127.4470198,13.57237924,1,6.973225109,18,Male
5049,Control,2,128.7685065,18.78745155,1,6.683881572,40,Male
5050,Control,2,77.06637962,8.381899537,2,9.16695593,18,Male
5051,Control,9,96.01539995,9.5239624,1,8.045258314,40,Male
5052,Control,4,139.8142728,16.07970823,2,14.98407653,25,Female
5053,Control,5,113.0418874,11.81874701,1,10.72984586,35,Male
5054,Control,11,93.91209892,14.16262841,2,12.02195296,30,Female
5055,Control,3,156.4722296,8.67650252,1,7.436286797,35,Female
5056,Control,3,129.2628618,13.44068139,3,9.852495017,18,Male
5057,Control,4,115.760041,13.56668678,3,9.078230642,30,Female
5058,Control,3,188.5344674,11.83842338,1,10.57315297,40,Female
5059,Control,6,90.0088846,16.94445792,4,11.14580079,40,Female
5060,Control,7,89.01340539,9.718176495,1,8.938560752,40,Female
5061,Control,2,108.06385,22.14657646,1,9.374927609,50,Male
5062,Control,4,128.3682513,16.42728253,1,13.38612018,40,Female
5063,Control,3,133.561338,11.72703369,1,7.250318828,30,Female
5064,Control,5,98.18163404,-0.075590504,3,12.16114313,40,Male
5065,Control,7,78.23819006,24.84068198,2,10.87204816,30,Female
5066,Control,5,137.521579,17.70529132,4,12.24617747,35,Male
5067,Control,4,106.7483022,20.49550863,2,9.063425321,40,Male
5068,Control,5,120.2394942,18.27209079,2,13.09945559,30,Male
5069,Control,7,122.5890369,19.51484551,2,8.087904026,50,Female
5070,Control,6,148.6909423,16.37986637,1,11.50272719,18,Female
5071,Control,3,104.6205304,16.93894233,4,11.49280475,35,Male
5072,Control,6,167.6627451,15.94578424,2,10.46930826,45,Female
5073,Control,5,115.6010033,19.18681282,0,13.07828393,30,Male
5074,Control,4,79.73480839,19.39259666,2,13.31462279,35,Male
5075,Control,2,89.75856281,16.95104332,2,12.0517346,30,Male
5076,Control,5,88.41016831,19.51286687,2,15.32811526,50,Female
5077,Control,5,98.15005778,19.85382696,2,8.798134152,50,Female
5078,Control,5,127.7446935,12.15659813,1,9.197869489,25,Male
5079,Control,3,150.1841197,11.97496057,2,10.85725109,50,Male
5080,Control,6,53.35835727,19.25844171,2,9.474033693,35,Female
5081,Control,5,146.8496266,11.60368301,0,8.906173829,35,Male
5082,Control,5,162.3974871,17.17126982,3,5.602597033,50,Male
5083,Control,6,181.5379328,10.25587522,7,12.33536376,40,Male
5084,Control,5,132.5915386,13.87355673,1,9.674793865,35,Other
5085,Control,6,66.65235207,2.043685537,3,9.829675129,45,Female
5086,Control,2,79.68483405,12.04422948,1,6.945934917,40,Female
5087,Control,12,146.7699559,15.79284276,4,8.826227747,18,Male
5088,Control,7,122.7996073,11.21271598,1,10.71037274,40,Female
5089,Control,4,101.09946,6.474552751,0,6.384875491,50,Male
5090,Control,5,75.23725876,11.08473489,2,9.496467136,35,Male
5091,Control,7,87.70373442,13.46832031,2,8.695771615,35,Male
5092,Control,1,135.7461108,17.52894096,1,9.689470411,25,Male
5093,Control,5,134.3749462,14.7719144,5,9.460218475,35,Male
5094,Control,6,148.9895948,10.2899098,4,5.961875147,50,Female
5095,Control,5,159.5957949,20.41809202,1,12.54592599,25,Male
5096,Control,2,93.66935205,23.67399195,1,2.60569703,50,Female
5097,Control,5,147.6853073,11.29774149,4,10.64228946,40,Other
5098,Control,2,97.74233415,24.0042772,2,13.11964394,25,Male
5099,Control,4,116.2502367,13.67754121,0,9.747889767,40,Male
5100,Control,5,98.02236387,17.3308551,3,5.865914488,30,Female
5101,Control,6,143.1025622,21.55277177,3,12.36689195,35,Female
5102,Control,3,102.6121049,21.25481719,4,5.159506029,45,Female
5103,Control,6,139.4289832,13.43551955,1,8.989498789,25,Male
5104,Control,6,134.3643556,21.32348984,3,13.4128542,30,Female
5105,Control,3,154.1653259,17.67542305,4,9.666590066,30,Female
5106,Control,4,137.5340591,14.32233914,1,10.06284127,40,Male
5107,Control,4,176.0744009,11.43964874,1,13.69520193,18,Male
5108,Control,7,100.7230094,14.04370831,4,5.442278582,25,Female
5109,Control,4,143.849576,18.71113129,0,10.14682849,30,Male
5110,Control,7,132.0371917,13.09078692,2,10.01855833,35,Female
5111,Control,5,97.3632294,16.37340352,1,7.687922111,18,Female
5112,Control,2,148.7017826,12.43299621,2,8.131881265,30,Female
5113,Control,6,145.5292037,19.51718078,1,13.0093042,35,Male
5114,Control,5,100.6494109,10.70652748,1,4.424550849,25,Male
5115,Control,3,69.85105826,26.30298129,3,9.445617048,30,Female
5116,Control,2,116.8680477,16.20452427,2,7.886850845,40,Female
5117,Control,8,99.42898988,11.68939769,0,10.57514992,18,Female
5118,Control,1,124.8878,12.43831635,4,8.417028026,35,Male
5119,Control,5,120.3292646,9.910656921,2,10.52280814,30,Male
5120,Control,4,173.446754,20.18383481,1,9.826811796,30,Female
5121,Control,6,97.87127044,16.61978591,4,10.10439957,30,Female
5122,Control,3,137.7515507,16.63539999,0,9.680783538,18,Female
5123,Control,5,79.44714296,17.11325736,2,10.2863937,35,Female
5124,Control,3,90.62816058,11.41762671,1,10.61877394,30,Male
5125,Control,7,106.724683,13.54797611,1,10.19091161,45,Male
5126,Control,5,94.63853905,5.807501529,1,9.429880509,40,Female
5127,Control,7,133.0902578,24.73857028,1,13.02887162,35,Female
5128,Control,6,119.1614568,8.209580854,2,7.209875848,25,Male
5129,Control,8,144.7383568,12.05207193,0,16.49619229,30,Female
5130,Control,6,89.21243691,13.94400001,2,7.370502476,40,Female
5131,Control,4,125.3617676,16.19909105,2,8.55161003,25,Female
5132,Control,4,97.67734235,15.44949265,4,4.521173517,25,Male
5133,Control,2,158.1697718,17.3689991,3,9.09158084,25,Female
5134,Control,2,89.21575926,25.04104213,2,12.64300178,45,Female
5135,Control,5,67.2697765,17.00813252,5,7.117305304,35,Male
5136,Control,2,102.3945215,9.603735961,2,14.09841462,50,Male
5137,Control,1,86.3560009,22.73980007,2,9.474087883,45,Male
5138,Control,4,124.2959562,22.24014723,2,5.76246731,25,Male
5139,Control,6,137.4563879,16.60011006,3,7.498138515,50,Female
5140,Control,6,141.8932622,17.9019226,2,11.40881556,30,Female
5141,Control,9,55.93628162,11.57558084,0,8.401856717,45,Male
5142,Control,3,141.6682322,20.19915466,1,14.82689436,30,Female
5143,Control,9,126.8147824,10.72703176,0,7.918281097,50,Male
5144,Control,6,141.0449918,11.65376397,3,9.664170001,40,Female
5145,Control,11,146.3835498,18.57980898,2,8.096282727,35,Male
5146,Control,5,101.4881739,20.01798802,3,12.75426665,40,Female
5147,Control,2,92.85546371,10.48697358,3,5.518512861,25,Female
5148,Control,7,129.8261962,13.01436015,0,3.814610519,45,Female
5149,Control,2,148.9455114,13.22734571,2,8.384872756,25,Male
5150,Control,2,82.44862637,20.31032307,0,9.350831573,35,Male
5151,Control,5,121.8969918,13.18813859,2,4.916280391,50,Female
5152,Control,7,104.4362659,13.41915579,1,11.2878531,18,Female
5153,Control,4,104.3283703,21.69396547,2,12.12253184,25,Male
5154,Control,6,108.3075484,7.894088717,1,8.93906619,40,Male
5155,Control,6,139.6509329,11.9276135,2,7.954430608,35,Female
5156,Control,2,137.3630078,2.469789817,1,14.38720124,40,Male
5157,Control,10,93.35880061,3.651819188,2,6.661750469,18,Male
5158,Control,4,78.78647392,11.92985665,1,11.59324,40,Male
5159,Control,4,152.2334308,6.322562216,4,8.566756101,50,Female
5160,Control,4,144.073213,8.818853752,0,10.54876307,30,Male
5161,Control,3,157.1579384,4.709671731,1,12.3664684,30,Female
5162,Control,3,136.4338183,13.38277777,2,10.95857345,40,Male
5163,Control,7,159.9911819,18.33488579,3,4.566839252,45,Female
5164,Control,7,50.5206233,14.72013115,2,12.74060878,40,Male
5165,Control,7,116.5200473,19.65241549,2,4.246225543,50,Male
5166,Control,3,99.18099446,8.451017294,2,11.98914214,40,Male
5167,Control,5,179.5576369,23.73027057,1,11.35454774,25,Male
5168,Control,7,84.02251949,14.50914274,1,9.146342322,45,Male
5169,Control,7,79.70173603,8.824260674,1,11.38901237,35,Female
5170,Control,4,101.1865462,14.49591057,3,6.657239007,50,Female
5171,Control,8,104.2453629,16.88010652,2,5.998228351,18,Male
5172,Control,8,108.7086338,18.98360679,0,11.65780009,35,Female
5173,Control,5,147.1071254,21.37738101,1,8.998989831,18,Male
5174,Control,10,164.4580089,15.49832761,3,14.48047069,25,Male
5175,Control,6,149.101248,14.67080291,3,8.912018488,30,Female
5176,Control,9,194.3487794,16.73021877,2,6.930969434,40,Female
5177,Control,8,158.5151394,21.32362579,2,17.9244259,30,Female
5178,Control,6,101.0141739,11.33590524,2,5.728462779,30,Male
5179,Control,4,116.6261463,10.75673755,3,10.44994085,25,Female
5180,Control,2,143.7265212,14.53499232,1,10.32235247,45,Female
5181,Control,3,85.30594706,20.58995015,0,12.14066535,50,Male
5182,Control,1,110.6482585,12.36316053,3,8.988841561,50,Male
5183,Control,8,139.5204636,18.68766814,2,9.179241365,35,Male
5184,Control,7,177.362458,17.10068279,0,9.552371787,18,Male
5185,Control,5,121.0002764,12.83571553,2,15.40212422,18,Female
5186,Control,2,125.7888348,12.01341169,1,12.59639831,45,Female
5187,Control,7,135.4898601,16.72610034,3,7.439519992,35,Female
5188,Control,12,67.97658605,9.164511757,3,8.414465833,25,Female
5189,Control,5,109.1718538,21.76949221,0,9.606250971,35,Female
5190,Control,3,94.35675616,22.56776593,2,7.312847242,35,Male
5191,Control,4,143.3227284,14.1829199,2,5.178828064,45,Male
5192,Control,5,106.8416393,24.74005513,1,7.957968729,40,Female
5193,Control,6,156.4841382,16.21687886,2,7.266542061,30,Male
5194,Control,3,133.0785379,12.48255455,4,14.72918242,35,Female
5195,Control,3,115.2200626,13.08383283,1,10.25309798,25,Female
5196,Control,1,103.1320042,14.01105419,2,5.502436054,25,Female
5197,Control,5,98.58929958,12.3396568,1,9.075419687,35,Male
5198,Control,2,168.3684207,10.8714119,1,11.31577181,25,Other
5199,Control,4,58.93072049,20.45215048,4,12.19708756,50,Male
5200,Control,2,117.4902639,13.98055458,4,10.59559602,35,Male
5201,Control,7,122.5684928,5.592847682,4,11.58293493,25,Female
5202,Control,3,52.22947416,27.24942894,1,9.580160889,50,Male
5203,Control,9,159.2681777,18.26094692,2,9.587550732,40,Female
5204,Control,6,126.3245123,5.642273441,0,19.88002948,18,Female
5205,Control,5,141.9300717,7.733262412,1,8.194736632,30,Female
5206,Control,2,142.3115079,6.680356588,5,6.222398182,30,Female
5207,Control,5,147.3079265,15.53520937,3,8.686551663,35,Male
5208,Control,5,144.2900326,17.24212656,1,9.674280488,30,Male
5209,Control,8,144.2734705,16.2575895,6,5.300966909,40,Female
5210,Control,2,131.7139414,12.50507924,2,11.50423221,35,Male
5211,Control,5,149.6660322,11.98696395,1,8.170669893,18,Male
5212,Control,5,201.7702827,15.83313925,1,3.060826449,18,Male
5213,Control,6,94.38025291,11.88723346,2,9.938064909,30,Female
5214,Control,1,135.4408512,15.21280143,0,7.56336097,40,Female
5215,Control,3,145.1589803,18.90397186,1,13.04229373,35,Male
5216,Control,9,73.8394929,11.83615734,2,6.969078205,25,Male
5217,Control,6,176.793178,21.89315948,2,8.37616314,45,Female
5218,Control,5,139.5143194,8.20529328,3,11.03487525,35,Male
5219,Control,4,129.3545198,12.75507198,2,8.892787506,35,Male
5220,Control,3,109.2080149,15.02002552,1,7.166036331,40,Male
5221,Control,11,145.3684319,8.312135801,3,7.157151093,25,Female
5222,Control,6,86.49473135,15.79300975,3,13.60029198,35,Male
5223,Control,3,171.9026665,17.09107492,3,8.395889146,40,Female
5224,Control,7,151.4341668,8.66302567,2,6.394044117,25,Female
5225,Control,6,116.3116395,11.50713807,0,9.24418643,25,Male
5226,Control,2,163.2409381,11.65859643,4,9.562171573,50,Female
5227,Control,4,67.78716904,7.188847807,4,11.72382729,40,Male
5228,Control,5,89.77794326,16.20943096,0,6.147415939,18,Female
5229,Control,2,121.8759329,13.91784409,1,15.09827397,30,Male
5230,Control,2,123.1469135,10.40579992,1,8.37505291,25,Male
5231,Control,4,133.6010536,13.53721066,4,15.18083226,30,Female
5232,Control,6,126.3472319,14.85440588,1,10.60897106,25,Male
5233,Control,4,157.5117865,3.757614737,4,11.70172886,50,Female
5234,Control,6,76.40833122,14.71245991,0,12.47871855,50,Female
5235,Control,8,62.68763828,11.10710667,2,8.756803387,18,Male
5236,Control,7,78.19295003,6.331364227,2,5.930386427,25,Female
5237,Control,8,81.21186504,18.40957006,3,12.1518486,40,Male
5238,Control,5,121.3918444,11.05518771,0,16.50894677,35,Female
5239,Control,1,116.1006246,23.2833267,4,10.03214722,18,Female
5240,Control,5,130.0744811,15.27360961,3,10.17008302,18,Female
5241,Control,5,131.3606094,15.06825202,1,10.99943919,25,Female
5242,Control,7,128.8393544,17.63722964,2,5.61933939,30,Male
5243,Control,2,74.47642596,23.93263023,0,13.52962458,45,Female
5244,Control,6,114.1917385,12.01176175,3,6.275250122,30,Other
5245,Control,6,105.390678,20.99031007,1,14.48701049,25,Male
5246,Control,3,157.5310175,13.06608596,1,10.78368997,25,Male
5247,Control,5,131.3434719,13.39349898,4,13.83922348,35,Female
5248,Control,7,176.7292262,14.39564397,1,4.646878697,30,Other
5249,Control,4,91.29715934,13.9497001,0,12.63622601,30,Female
5250,Control,3,111.9632026,13.45606783,3,10.56681135,30,Male
5251,Control,2,148.3979547,7.617950686,4,9.250074933,30,Female
5252,Control,4,106.0962061,14.64302998,0,13.43993407,25,Male
5253,Control,8,132.2731497,13.35740101,2,12.33349937,50,Male
5254,Control,9,102.7474847,20.40419545,3,10.53335322,25,Female
5255,Control,11,155.9599879,14.62634761,3,3.505332437,35,Female
5256,Control,4,78.86204359,6.13546566,0,9.038280142,18,Male
5257,Control,8,178.4927713,12.94784232,1,12.71879496,25,Female
5258,Control,2,144.1082553,17.73466813,2,8.121128757,30,Male
5259,Control,2,135.9598151,7.373180042,4,10.91090777,25,Male
5260,Control,8,132.8427728,4.581445628,6,11.95322426,30,Male
5261,Control,3,100.2067078,17.49093219,6,13.77394814,40,Male
5262,Control,6,142.3316842,19.7094814,1,10.66569927,35,Male
5263,Control,6,105.5568473,18.51576209,0,7.235168162,35,Female
5264,Control,6,58.00821836,20.09925908,1,13.71211971,30,Male
5265,Control,4,123.9111597,9.898223493,2,9.27839781,45,Female
5266,Control,2,98.82531342,16.28624488,2,11.54492541,45,Male
5267,Control,4,125.5023323,16.83299545,2,8.081566696,25,Female
5268,Control,7,120.6638697,20.68886721,3,6.102524567,50,Female
5269,Control,5,78.63830039,19.96340416,1,6.25247587,25,Female
5270,Control,5,169.116814,18.5820745,1,14.26364957,25,Male
5271,Control,5,101.1473822,11.96376746,1,9.88090917,40,Female
